id,prompt,reference,hypothesis,hypothesis_rev,prompts_plus_orth,prompts_plus_hypo,prompt_aligned,prompt_aligned_rev
S01C014V1_1LG,knoop,CORRECTLY_READ,knoop,knoop,0,0,knoop,knoop
S01C014V1_1LG,plank,CORRECTLY_READ,blank,blank,0,1,plank,plank
S01C014V1_2LG,water,CORRECTLY_READ,water,water,0,0,*water,*water
S01C014V1_2LG,mevrouw,CORRECTLY_READ,mijn vrouw,mijn vrouw,0,1,me***vrouw,me***vrouw
S01C014V1_2LG,drogen,CORRECTLY_READ,drogen,drogen,0,0,drogen,drogen
S01C014V1_2LG,winkel,CORRECTLY_READ,winkel,winkel,0,0,winkel,winkel
S01C014V1_2LG,auto,CORRECTLY_READ,auto,auto,0,0,auto,auto
S01C014V1_2LG,schouder,CORRECTLY_READ,schouders,schouders,0,0,schouder*,schouder*
S01C014V1_2LG,verhaal,CORRECTLY_READ,verhaal,verhaal,0,0,verhaal,verhaal
S01C014V1_2LG,koning,CORRECTLY_READ,koning,koning,0,0,koning,koning
S01C014V1_2LG,moeilijk,CORRECTLY_READ,moeilijk,moeilijk,0,0,moeilijk,moeilijk
S01C014V1_2LG,speelplaats,CORRECTLY_READ,speelplaats,speelplaats,0,0,speelplaats,speelplaats
S01C014V1_2LG,drinken,CORRECTLY_READ,drinken,drinken,0,0,drinken,drinken
S01C014V1_2LG,hoofdpijn,CORRECTLY_READ,hoofdpijn,hoofdpijn,0,0,hoofdpijn,hoofdpijn
S01C014V1_2LG,regen,CORRECTLY_READ,regen,regen,0,0,regen,regen
S01C014V1_2LG,vliegtuig,CORRECTLY_READ,vliegtuig,vliegtuig,0,0,vliegtuig,vliegtuig
S01C014V1_2LG,stoppen,CORRECTLY_READ,stoppen,stoppen,0,0,stoppen,stoppen
S01C014V1_2LG,opnieuw,CORRECTLY_READ,opnieuw,opnieuw,0,0,opnieuw,opnieuw
S01C014V1_2LG,gooien,CORRECTLY_READ,gooien,gooien,0,0,gooien,gooien
S01C014V1_2LG,schreeuwen,CORRECTLY_READ,s**neeuwen,sn**eeuwen,0,1,schreeuwen,schreeuwen
S01C014V1_2LG,moeder,CORRECTLY_READ,moeder,moeder,0,0,moeder,moeder
S01C014V1_2LG,liedje,CORRECTLY_READ,liedje,liedje,0,0,liedje,liedje
S01C014V1_2LG,potlood,CORRECTLY_READ,potlood,potlood,0,0,potlood,potlood
S01C014V1_2LG,fietsbel,CORRECTLY_READ,fietsbel,fietsbel,0,0,fietsbel,fietsbel
S01C014V1_2LG,vinger,CORRECTLY_READ,vinger,vinger,0,0,vinger,vinger
S01C014V1_2LG,dichtbij,g/13/23,di**kbij,dik**bij,1,1,dichtbij,dichtbij
S01C014V1_2LG,meisje,CORRECTLY_READ,meisje,meisje,0,0,meisje,meisje
S01C014V1_2LG,chauffeur,CORRECTLY_READ,c*a**f*é*,c*a*f*é**,0,1,chauffeur,chauffeur
S01C014V1_2LG,muziek,CORRECTLY_READ,muziek,muziek,0,0,muziek,muziek
S01C014V1_2LG,waarom,CORRECTLY_READ,waarom,waarom,0,0,waarom,waarom
S01C014V1_2LG,scheuren,CORRECTLY_READ,s*fe*ren,sf*e*ren,0,1,scheuren,scheuren
S01C014V1_2LG,lawaai,CORRECTLY_READ,lawaai,lawaai,0,0,lawaai,lawaai
S01C014V1_2LG,zwemmen,CORRECTLY_READ,zwemmen,zwemmen,0,0,zwemmen,zwemmen
S01C014V1_2LG,vuurwerk,CORRECTLY_READ,zuurwerk,zuurwerk,0,1,vuurwerk,vuurwerk
S01C014V1_2LG,appel,CORRECTLY_READ,appel,appel,0,0,appel,appel
S01C014V1_2LG,cola,CORRECTLY_READ,cola,cola,0,0,cola,cola
S01C014V1_2LG,kussen,CORRECTLY_READ,kussen,kussen,0,0,kussen,kussen
S01C014V1_2LG,eerste,CORRECTLY_READ,eerste,eerste kerk,0,0,eerste,eerst***e**
S01C014V1_2LG,circus,g/13,kerk kerkes,kerkes,1,1,circ**u***s,circus
S01C014V1_2LG,kleuren,CORRECTLY_READ,kleuren,kleuren,0,0,kleuren,kleuren
S01C014V1_2LG,voetbal,CORRECTLY_READ,voetbal,voetbal,0,0,voetbal,voetbal
S01C014V1_2LG,vlinder,CORRECTLY_READ,vlinder,vlinder,0,0,vlinder,vlinder
S01C014V1_3+4LG,omdraaien,CORRECTLY_READ,omdraaien,omdraaien,0,0,*omdraaien,*omdraaien
S01C014V1_3+4LG,poppenwagen,CORRECTLY_READ,poppenwagen,poppenwagen,0,0,poppenwagen,poppenwagen
S01C014V1_3+4LG,konijnenhok,CORRECTLY_READ,konijnenhoek,konijnenhoek,0,1,konijnenho*k,konijnenho*k
S01C014V1_3+4LG,elastiekje,CORRECTLY_READ,elastiekje,elastiekje een,0,0,elastiekje,elastiekj***e*
S01C014V1_3+4LG,ruziemaken,g/5,een russiemakker,russiemakker,1,1,****ruz*iemak*en,ru*ziema*ken
S01C014V1_3+4LG,teddybeer,CORRECTLY_READ,sta*bilbeur,stabil*beur,0,1,*teddy*beer,*ted*dybeer
S01C014V1_3+4LG,dierentuin,CORRECTLY_READ,*eer*ntuin,*eer*ntuin,0,1,dierentuin,dierentuin
S01C014V1_3+4LG,paddenstoelen,CORRECTLY_READ,ba*denstoelen,bad*enstoelen,0,1,paddenstoelen,paddenstoelen
S01C014V1_3+4LG,verstoppetje,CORRECTLY_READ,verstoppertje,verstoppertje,0,1,verstoppe*tje,verstoppe*tje
S01C014V1_3+4LG,wasmachine,CORRECTLY_READ,wasmachine,wasmachine,0,0,wasmachine,wasmachine
S01C014V1_3+4LG,fototoestel,CORRECTLY_READ,foto*uitstel,fotouit**stel,0,1,fototoe*stel,foto**toestel
S01C014V1_3+4LG,toiletpapier,g/6,toiletpapier,toiletpapier,1,0,toiletpapier,toiletpapier
S01C014V1_3+4LG,vrachtwagen,CORRECTLY_READ,toiletpapier wachtwagen,toiletpapier wachtwagen,0,1,v**********r**achtwagen,********v**r**achtwagen
S01C014V1_3+4LG,buurmannen,CORRECTLY_READ,buurma***n,buurman***,0,1,buurmannen,buurmannen
S01C014V1_3+4LG,vogelkooi,CORRECTLY_READ,vogelkooi,vogelkooi,0,0,vogelkooi,vogelkooi
S01C014V1_3+4LG,olifant,CORRECTLY_READ,olifant,olifant,0,0,olifant,olifant
S01C014V1_3+4LG,schommelen,CORRECTLY_READ,schommelen,schommelen,0,0,schommelen,schommelen
S01C014V1_3+4LG,iedereen,CORRECTLY_READ,iedereen,iedereen,0,0,iedereen,iedereen
S01C014V1_3+4LG,schoenenwinkel,CORRECTLY_READ,schoenenwinkel,schoenenwinkel,0,0,schoenenwinkel,schoenenwinkel
S01C014V1_3+4LG,knutselen,CORRECTLY_READ,knutselen,knutselen,0,0,knutselen,knutselen
S01C014V1_3+4LG,ophangen,CORRECTLY_READ,ophangen,ophangen,0,0,ophangen,ophangen
S01C014V1_3+4LG,verjaardag,CORRECTLY_READ,verjaardag,verjaardag,0,0,verjaardag,verjaardag
S01C014V1_3+4LG,sprookjesboek,CORRECTLY_READ,sprookjesboek,sprookjesboek,0,0,sprookjesboek,sprookjesboek
S01C014V1_3+4LG,tandenborstel,CORRECTLY_READ,*anderborstel,*anderborstel,0,1,tandenborstel,tandenborstel
S01C014V1_3+4LG,lucifer,g/13/10/5,nieuwkieven,nieuwkieven,1,1,l**uc*i*fer,l**u*ci*fer
S01C014V1_3+4LG,slaapkamer,CORRECTLY_READ,slaapkamer,slaapkamer,0,0,slaapkamer,slaapkamer
S01C014V1_3+4LG,achterdeur,CORRECTLY_READ,achterdeur,achterdeur,0,0,achterdeur,achterdeur
S01C014V1_3+4LG,ziekenhuis,CORRECTLY_READ,ziekenhuis,ziekenhuis,0,0,ziekenhuis,ziekenhuis
S01C014V1_3+4LG,nieuwsgierig,CORRECTLY_READ,nieuwsg*ericht,nieuwsg*ericht,0,1,nieuwsgierig**,nieuwsgieri**g
S01C014V1_3+4LG,afblijven,CORRECTLY_READ,afblijven,afblijven,0,0,afblijven,afblijven
S01C014V1_3+4LG,kabouter,CORRECTLY_READ,kabouter,kabouter,0,0,kabouter,kabouter
S01C014V1_3+4LG,washandje,CORRECTLY_READ,*o*rantje,*or*antje,0,1,washandje,washandje
S01C014V1_3+4LG,sneeuwwitje,CORRECTLY_READ,sneeu*w*tje,sneeuw**tje,0,1,sneeuwwitje,sneeuwwitje
S01C014V1_3+4LG,goeiendag,CORRECTLY_READ,goeie*dag,goeie*dag,0,1,goeiendag,goeiendag
S01C014V1_3+4LG,vakantie,CORRECTLY_READ,vakantie,vakantie,0,0,vakantie,vakantie
S01C014V1_3+4LG,limonade,CORRECTLY_READ,limonade,limonade,0,0,limonade,limonade
S01C014V1_3+4LG,autorijden,CORRECTLY_READ,autorijden,autorijden,0,0,autorijden,autorijden
S01C014V1_3+4LG,eindelijk,CORRECTLY_READ,eindelijk,eindelijk,0,0,eindelijk,eindelijk
S01C014V1_3+4LG,familie,CORRECTLY_READ,familie,familie,0,0,familie,familie
S01C014V1_3+4LG,chocolade,CORRECTLY_READ,chocolade,chocolade,0,0,chocolade,chocolade
S01C015M2_1LG,klas,CORRECTLY_READ,klas,klas,0,0,*klas,*klas
S01C015M2_1LG,mooi,CORRECTLY_READ,mooi,mooi,0,0,mooi,mooi
S01C015M2_1LG,koe,CORRECTLY_READ,koe,koe,0,0,koe,koe
S01C015M2_1LG,arm,CORRECTLY_READ,arm,arm,0,0,arm,arm
S01C015M2_1LG,groei,CORRECTLY_READ,groei,groei,0,0,groei,groei
S01C015M2_1LG,strand,CORRECTLY_READ,strand,strand,0,0,strand,strand
S01C015M2_1LG,bed,CORRECTLY_READ,bed,bed,0,0,bed,bed
S01C015M2_1LG,eerst,CORRECTLY_READ,eerst,eerst,0,0,eerst,eerst
S01C015M2_1LG,voor,CORRECTLY_READ,voor,voor,0,0,voor,voor
S01C015M2_1LG,draai,CORRECTLY_READ,draai,draai,0,0,draai,draai
S01C015M2_1LG,sjaal,CORRECTLY_READ,schaal,schaal,0,1,sj*aal,s*jaal
S01C015M2_1LG,herfst,CORRECTLY_READ,herfst,herfst,0,0,herfst,herfst
S01C015M2_1LG,duur,CORRECTLY_READ,deur,deur,0,1,duur,duur
S01C015M2_1LG,straat,CORRECTLY_READ,straat,straat,0,0,straat,straat
S01C015M2_1LG,leeuw,CORRECTLY_READ,leeuw,leeuw,0,0,leeuw,leeuw
S01C015M2_1LG,clown,CORRECTLY_READ,klo*on,kloo*n,0,1,clow*n,cl*own
S01C015M2_1LG,hoek,CORRECTLY_READ,hoek,hoek,0,0,hoek,hoek
S01C015M2_1LG,krant,CORRECTLY_READ,krant,krant,0,0,krant,krant
S01C015M2_1LG,hout,CORRECTLY_READ,hout,hout,0,0,hout,hout
S01C015M2_1LG,vriend,CORRECTLY_READ,vriend,vriend,0,0,vriend,vriend
S01C015M2_1LG,gauw,CORRECTLY_READ,gauw,gauw,0,0,gauw,gauw
S01C015M2_1LG,chips,CORRECTLY_READ,chips,chips,0,0,chips,chips
S01C015M2_1LG,groen,CORRECTLY_READ,groen,groen,0,0,groen,groen
S01C015M2_1LG,feest,CORRECTLY_READ,feest,feest,0,0,feest,feest
S01C015M2_1LG,reis,CORRECTLY_READ,r*ijst,r*ijst,0,1,rei*s*,rei*s*
S01C015M2_1LG,jas,CORRECTLY_READ,jas,jas,0,0,jas,jas
S01C015M2_1LG,huis,CORRECTLY_READ,huis,huis,0,0,huis,huis
S01C015M2_1LG,paard,CORRECTLY_READ,paard,paard,0,0,paard,paard
S01C015M2_1LG,vijf,CORRECTLY_READ,vijf,vijf,0,0,vijf,vijf
S01C015M2_1LG,muts,CORRECTLY_READ,muts,muts,0,0,muts,muts
S01C015M2_1LG,nieuw,CORRECTLY_READ,nieuw,nieuw,0,0,nieuw,nieuw
S01C015M2_1LG,kind,CORRECTLY_READ,kind,kind,0,0,kind,kind
S01C015M2_1LG,bang,CORRECTLY_READ,bang,bang,0,0,bang,bang
S01C015M2_1LG,oog,CORRECTLY_READ,oog,oog,0,0,oog,oog
S01C015M2_1LG,zacht,CORRECTLY_READ,zacht,zacht,0,0,zacht,zacht
S01C015M2_1LG,schoen,CORRECTLY_READ,schoen,schoen,0,0,schoen,schoen
S01C015M2_1LG,plas,CORRECTLY_READ,plas,plas,0,0,plas,plas
S01C015M2_1LG,neus,CORRECTLY_READ,neus,neus,0,0,neus,neus
S01C015M2_1LG,knoop,CORRECTLY_READ,knoop,knoop,0,0,knoop,knoop
S01C015M2_1LG,plank,CORRECTLY_READ,plank,plank,0,0,plank,plank
S01C015M2_2LG,water,CORRECTLY_READ,water,water,0,0,*water,*water
S01C015M2_2LG,mevrouw,CORRECTLY_READ,mevrouw,mevrouw,0,0,mevrouw,mevrouw
S01C015M2_2LG,drogen,CORRECTLY_READ,drogen,drogen,0,0,drogen,drogen
S01C015M2_2LG,winkel,CORRECTLY_READ,winkel,winkel,0,0,winkel,winkel
S01C015M2_2LG,auto,CORRECTLY_READ,auto,auto,0,0,auto,auto
S01C015M2_2LG,schouder,CORRECTLY_READ,schouders,schouders,0,0,schouder*,schouder*
S01C015M2_2LG,verhaal,CORRECTLY_READ,verhaal,verhaal,0,0,verhaal,verhaal
S01C015M2_2LG,koning,CORRECTLY_READ,koning,koning,0,0,koning,koning
S01C015M2_2LG,moeilijk,CORRECTLY_READ,moeilijk,moeilijk,0,0,moeilijk,moeilijk
S01C015M2_2LG,speelplaats,CORRECTLY_READ,speelplaats,speelplaats,0,0,speelplaats,speelplaats
S01C015M2_2LG,drinken,CORRECTLY_READ,drinken,drinken,0,0,drinken,drinken
S01C015M2_2LG,hoofdpijn,CORRECTLY_READ,hoofdpijn,hoofdpijn,0,0,hoofdpijn,hoofdpijn
S01C015M2_2LG,regen,CORRECTLY_READ,regen,regen,0,0,regen,regen
S01C015M2_2LG,vliegtuig,CORRECTLY_READ,vliegtuig,vliegtuig,0,0,vliegtuig,vliegtuig
S01C015M2_2LG,stoppen,CORRECTLY_READ,stoppen,stoppen,0,0,stoppen,stoppen
S01C015M2_2LG,opnieuw,CORRECTLY_READ,opnieuw,opnieuw,0,0,opnieuw,opnieuw
S01C015M2_2LG,gooien,CORRECTLY_READ,gooien,gooien,0,0,gooien,gooien
S01C015M2_2LG,schreeuwen,CORRECTLY_READ,s**neeuwen,sn**eeuwen,0,1,schreeuwen,schreeuwen
S01C015M2_2LG,moeder,CORRECTLY_READ,moeder,moeder,0,0,moeder,moeder
S01C015M2_2LG,liedje,CORRECTLY_READ,liedje,liedje,0,0,liedje,liedje
S01C015M2_2LG,potlood,CORRECTLY_READ,potlood,potlood,0,0,potlood,potlood
S01C015M2_2LG,fietsbel,CORRECTLY_READ,fietsbel,fietsbel,0,0,fietsbel,fietsbel
S01C015M2_2LG,vinger,CORRECTLY_READ,vinger,vinger,0,0,vinger,vinger
S01C015M2_2LG,dichtbij,CORRECTLY_READ,dichtbij,dichtbij,0,0,dichtbij,dichtbij
S01C015M2_2LG,meisje,CORRECTLY_READ,meisje,meisje,0,0,meisje,meisje
S01C015M2_2LG,chauffeur,CORRECTLY_READ,chauffeur,chauffeur,0,0,chauffeur,chauffeur
S01C015M2_2LG,muziek,CORRECTLY_READ,muziek,muziek,0,0,muziek,muziek
S01C015M2_2LG,waarom,CORRECTLY_READ,waarom,waarom,0,0,waarom,waarom
S01C015M2_2LG,scheuren,CORRECTLY_READ,scheuren,scheuren,0,0,scheuren,scheuren
S01C015M2_2LG,lawaai,CORRECTLY_READ,lawaai,lawaai,0,0,lawaai,lawaai
S01C015M2_2LG,zwemmen,CORRECTLY_READ,zwemmen,zwemmen,0,0,zwemmen,zwemmen
S01C015M2_2LG,vuurwerk,CORRECTLY_READ,vuurwerk,vuurwerk,0,0,vuurwerk,vuurwerk
S01C015M2_2LG,appel,CORRECTLY_READ,appel,appel,0,0,appel,appel
S01C015M2_2LG,cola,CORRECTLY_READ,cola,cola,0,0,cola,cola
S01C015M2_2LG,kussen,CORRECTLY_READ,kussen,kussen,0,0,kussen,kussen
S01C015M2_2LG,eerste,CORRECTLY_READ,eerste,eerste,0,0,eerste,eerste
S01C015M2_2LG,circus,CORRECTLY_READ,circus,circus,0,0,circus,circus
S01C015M2_2LG,kleuren,CORRECTLY_READ,kleuren,kleuren,0,0,kleuren,kleuren
S01C015M2_2LG,voetbal,CORRECTLY_READ,voetbal,voetbal,0,0,voetbal,voetbal
S01C015M2_2LG,vlinder,CORRECTLY_READ,vlinder,vlinder,0,0,vlinder,vlinder
S01C015M2_3+4LG,omdraaien,CORRECTLY_READ,omdraaien,omdraaien,0,0,*omdraaien,*omdraaien
S01C015M2_3+4LG,poppenwagen,CORRECTLY_READ,poppenwagen,poppenwagen,0,0,poppenwagen,poppenwagen
S01C015M2_3+4LG,konijnenhok,CORRECTLY_READ,konijnenhoek,konijnenhoek,0,1,konijnenho*k,konijnenho*k
S01C015M2_3+4LG,elastiekje,CORRECTLY_READ,elastiekje,elastiekje,0,0,elastiekje,elastiekje
S01C015M2_3+4LG,ruziemaken,CORRECTLY_READ,ruzie maken,ruzie maken,0,1,ruzie*maken,ruzie*maken
S01C015M2_3+4LG,teddybeer,CORRECTLY_READ,teddybeer,teddybeer,0,0,teddybeer,teddybeer
S01C015M2_3+4LG,dierentuin,CORRECTLY_READ,dierentuin,dierentuin,0,0,dierentuin,dierentuin
S01C015M2_3+4LG,paddenstoelen,CORRECTLY_READ,paddenstoelen,paddenstoelen,0,0,paddenstoelen,paddenstoelen
S01C015M2_3+4LG,verstoppetje,CORRECTLY_READ,verstoppertje,verstoppertje,0,1,verstoppe*tje,verstoppe*tje
S01C015M2_3+4LG,wasmachine,CORRECTLY_READ,wasmachine,wasmachine,0,0,wasmachine,wasmachine
S01C015M2_3+4LG,fototoestel,CORRECTLY_READ,fototoestel,fototoestel,0,0,fototoestel,fototoestel
S01C015M2_3+4LG,toiletpapier,g/23,toiletpapier,toiletpapier,1,0,toiletpapier,toiletpapier
S01C015M2_3+4LG,vrachtwagen,CORRECTLY_READ,vrachtwagen,vrachtwagen,0,0,vrachtwagen,vrachtwagen
S01C015M2_3+4LG,buurmannen,CORRECTLY_READ,buurmannen,buurmannen,0,0,buurmannen,buurmannen
S01C015M2_3+4LG,vogelkooi,CORRECTLY_READ,vogelkooi,vogelkooi,0,0,vogelkooi,vogelkooi
S01C015M2_3+4LG,olifant,CORRECTLY_READ,olifant,olifant,0,0,olifant,olifant
S01C015M2_3+4LG,schommelen,CORRECTLY_READ,schommelen,schommelen,0,0,schommelen,schommelen
S01C015M2_3+4LG,iedereen,CORRECTLY_READ,iedereen,iedereen,0,0,iedereen,iedereen
S01C015M2_3+4LG,schoenenwinkel,CORRECTLY_READ,schoenenwinkel,schoenenwinkel,0,0,schoenenwinkel,schoenenwinkel
S01C015M2_3+4LG,knutselen,CORRECTLY_READ,knutselen,knutselen,0,0,knutselen,knutselen
S01C015M2_3+4LG,ophangen,CORRECTLY_READ,ophangen,ophangen,0,0,ophangen,ophangen
S01C015M2_3+4LG,verjaardag,CORRECTLY_READ,verjaardag,verjaardag,0,0,verjaardag,verjaardag
S01C015M2_3+4LG,sprookjesboek,23,sprookjesboek,sprookjesboek,1,0,sprookjesboek,sprookjesboek
S01C015M2_3+4LG,tandenborstel,CORRECTLY_READ,tandenborstel,tandenborstel,0,0,tandenborstel,tandenborstel
S01C015M2_3+4LG,lucifer,CORRECTLY_READ,lucifer,lucifer,0,0,lucifer,lucifer
S01C015M2_3+4LG,slaapkamer,CORRECTLY_READ,slaapkamer,slaapkamer,0,0,slaapkamer,slaapkamer
S01C015M2_3+4LG,achterdeur,CORRECTLY_READ,achterdeur,achterdeur,0,0,achterdeur,achterdeur
S01C015M2_3+4LG,ziekenhuis,CORRECTLY_READ,ziekenhuis,ziekenhuis,0,0,ziekenhuis,ziekenhuis
S01C015M2_3+4LG,nieuwsgierig,CORRECTLY_READ,nieuwsgierig,nieuwsgierig,0,0,nieuwsgierig,nieuwsgierig
S01C015M2_3+4LG,afblijven,CORRECTLY_READ,afblijven,afblijven,0,0,afblijven,afblijven
S01C015M2_3+4LG,kabouter,CORRECTLY_READ,kabouter,kabouter,0,0,kabouter,kabouter
S01C015M2_3+4LG,washandje,CORRECTLY_READ,washandje,washandje,0,0,washandje,washandje
S01C015M2_3+4LG,sneeuwwitje,CORRECTLY_READ,sneeuwwitje,sneeuwwitje,0,0,sneeuwwitje,sneeuwwitje
S01C015M2_3+4LG,goeiendag,CORRECTLY_READ,goe*dendag,goed*endag,0,1,goei*endag,goe*iendag
S01C015M2_3+4LG,vakantie,CORRECTLY_READ,vakantie,vakantie,0,0,vakantie,vakantie
S01C015M2_3+4LG,limonade,CORRECTLY_READ,limonade,limonade,0,0,limonade,limonade
S01C015M2_3+4LG,autorijden,CORRECTLY_READ,autorijden,autorijden,0,0,autorijden,autorijden
S01C015M2_3+4LG,eindelijk,CORRECTLY_READ,eindelijk,eindelijk,0,0,eindelijk,eindelijk
S01C015M2_3+4LG,familie,CORRECTLY_READ,familie,familie,0,0,familie,familie
S01C015M2_3+4LG,chocolade,CORRECTLY_READ,chocolade,chocolade,0,0,chocolade,chocolade
S01C017M2_1LG,klas,CORRECTLY_READ,glas,glas,0,1,*klas,*klas
S01C017M2_1LG,mooi,CORRECTLY_READ,mooi,mooi,0,0,mooi,mooi
S01C017M2_1LG,koe,CORRECTLY_READ,koe,koe,0,0,koe,koe
S01C017M2_1LG,arm,CORRECTLY_READ,arm,arm,0,0,arm,arm
S01C017M2_1LG,groei,CORRECTLY_READ,groei,groei,0,0,groei,groei
S01C017M2_1LG,strand,CORRECTLY_READ,strand,strand,0,0,strand,strand
S01C017M2_1LG,bed,CORRECTLY_READ,bed,bed,0,0,bed,bed
S01C017M2_1LG,eerst,CORRECTLY_READ,eerst,eerst,0,0,eerst,eerst
S01C017M2_1LG,voor,CORRECTLY_READ,voor,voor,0,0,voor,voor
S01C017M2_1LG,draai,CORRECTLY_READ,dr**ie,drie*,0,1,draai*,draai
S01C017M2_1LG,sjaal,CORRECTLY_READ,sc*hel,sche*l,0,1,sja*al,s*jaal
S01C017M2_1LG,herfst,CORRECTLY_READ,herfst,herfst,0,0,herfst,herfst
S01C017M2_1LG,duur,CORRECTLY_READ,duur,duur,0,0,duur,duur
S01C017M2_1LG,straat,CORRECTLY_READ,straat,straat,0,0,straat,straat
S01C017M2_1LG,leeuw,CORRECTLY_READ,leeuw,leeuw,0,0,leeuw,leeuw
S01C017M2_1LG,clown,CORRECTLY_READ,klo*on,kloo*n,0,1,clow*n,cl*own
S01C017M2_1LG,hoek,CORRECTLY_READ,hoek,hoek,0,0,hoek,hoek
S01C017M2_1LG,krant,CORRECTLY_READ,krant,krant,0,0,krant,krant
S01C017M2_1LG,hout,CORRECTLY_READ,hout,hout,0,0,hout,hout
S01C017M2_1LG,vriend,CORRECTLY_READ,vriend,vriend,0,0,vriend,vriend
S01C017M2_1LG,gauw,CORRECTLY_READ,grauw,grauw,0,1,g*auw,g*auw
S01C017M2_1LG,chips,CORRECTLY_READ,schips,schips,0,0,*chips,*chips
S01C017M2_1LG,groen,CORRECTLY_READ,groen,groen,0,0,groen,groen
S01C017M2_1LG,feest,g/23,v*est,ve*st,1,1,feest,feest
S01C017M2_1LG,reis,CORRECTLY_READ,re*s,re*s,0,1,reis,reis
S01C017M2_1LG,jas,CORRECTLY_READ,jas,jas,0,0,jas,jas
S01C017M2_1LG,huis,CORRECTLY_READ,heus,heu*s,0,1,huis,h*uis
S01C017M2_1LG,paard,CORRECTLY_READ,paard,paard,0,0,paard,paard
S01C017M2_1LG,vijf,CORRECTLY_READ,vijf,vijf,0,0,vijf,vijf
S01C017M2_1LG,muts,CORRECTLY_READ,muts,muts,0,0,muts,muts
S01C017M2_1LG,nieuw,CORRECTLY_READ,nieuw,nieuw,0,0,nieuw,nieuw
S01C017M2_1LG,kind,CORRECTLY_READ,kind,kind,0,0,kind,kind
S01C017M2_1LG,bang,CORRECTLY_READ,bang,bang,0,0,bang,bang
S01C017M2_1LG,oog,CORRECTLY_READ,oog,oog,0,0,oog,oog
S01C017M2_1LG,zacht,CORRECTLY_READ,zacht,zacht,0,0,zacht,zacht
S01C017M2_1LG,schoen,CORRECTLY_READ,schoen,schoen,0,0,schoen,schoen
S01C017M2_1LG,plas,CORRECTLY_READ,plas,plas,0,0,plas,plas
S01C017M2_1LG,neus,CORRECTLY_READ,neus,neus,0,0,neus,neus
S01C017M2_1LG,knoop,CORRECTLY_READ,knoop,knoop,0,0,knoop,knoop
S01C017M2_1LG,plank,CORRECTLY_READ,blank,blank,0,1,plank,plank
S01C017M2_2LG,water,CORRECTLY_READ,water,water,0,0,*water,*water
S01C017M2_2LG,mevrouw,CORRECTLY_READ,mevrouw,mevrouw,0,0,mevrouw,mevrouw
S01C017M2_2LG,drogen,CORRECTLY_READ,drogen,drogen,0,0,drogen,drogen
S01C017M2_2LG,winkel,CORRECTLY_READ,winkel,winkel,0,0,winkel,winkel
S01C017M2_2LG,auto,CORRECTLY_READ,auto,auto,0,0,auto,auto
S01C017M2_2LG,schouder,CORRECTLY_READ,schouders,schouders,0,0,schouder*,schouder*
S01C017M2_2LG,verhaal,CORRECTLY_READ,verhaal,verhaal,0,0,verhaal,verhaal
S01C017M2_2LG,koning,CORRECTLY_READ,koning,koning,0,0,koning,koning
S01C017M2_2LG,moeilijk,CORRECTLY_READ,moeilijk,moeilijk,0,0,moeilijk,moeilijk
S01C017M2_2LG,speelplaats,CORRECTLY_READ,speelplaats,speelplaats,0,0,speelplaats,speelplaats
S01C017M2_2LG,drinken,CORRECTLY_READ,drinken,drinken,0,0,drinken,drinken
S01C017M2_2LG,hoofdpijn,CORRECTLY_READ,hoofdpijn,hoofdpijn,0,0,hoofdpijn,hoofdpijn
S01C017M2_2LG,regen,CORRECTLY_READ,regen,regen,0,0,regen,regen
S01C017M2_2LG,vliegtuig,CORRECTLY_READ,vliegtuig,vliegtuig,0,0,vliegtuig,vliegtuig
S01C017M2_2LG,stoppen,CORRECTLY_READ,stoppen,stoppen,0,0,stoppen,stoppen
S01C017M2_2LG,opnieuw,CORRECTLY_READ,opnieuw,opnieuw,0,0,opnieuw,opnieuw
S01C017M2_2LG,gooien,CORRECTLY_READ,gooien,gooien,0,0,gooien,gooien
S01C017M2_2LG,schreeuwen,CORRECTLY_READ,s**neeuwen,sn**eeuwen,0,1,schreeuwen,schreeuwen
S01C017M2_2LG,moeder,CORRECTLY_READ,moeder,moeder,0,0,moeder,moeder
S01C017M2_2LG,liedje,CORRECTLY_READ,liedje,liedje,0,0,liedje,liedje
S01C017M2_2LG,potlood,CORRECTLY_READ,botlood,botlood,0,1,potlood,potlood
S01C017M2_2LG,fietsbel,CORRECTLY_READ,fietsbel,fietsbel,0,0,fietsbel,fietsbel
S01C017M2_2LG,vinger,CORRECTLY_READ,vinger,vinger,0,0,vinger,vinger
S01C017M2_2LG,dichtbij,CORRECTLY_READ,dichtbij,dichtbij,0,0,dichtbij,dichtbij
S01C017M2_2LG,meisje,CORRECTLY_READ,meisje,meisje,0,0,meisje,meisje
S01C017M2_2LG,chauffeur,g/6,chauffeur,chauffeur,1,0,chauffeur,chauffeur
S01C017M2_2LG,muziek,CORRECTLY_READ,muziek,muziek,0,0,muziek,muziek
S01C017M2_2LG,waarom,CORRECTLY_READ,waarom,waarom,0,0,waarom,waarom
S01C017M2_2LG,scheuren,CORRECTLY_READ,sch*uren,sch*uren,0,1,scheuren,scheuren
S01C017M2_2LG,lawaai,CORRECTLY_READ,lawaai,lawaai,0,0,lawaai,lawaai
S01C017M2_2LG,zwemmen,CORRECTLY_READ,zwemmen,zwemmen,0,0,zwemmen,zwemmen
